title,summary,link,cluster
جزئیات مرگ شترهای جاسک نمونه کبد شترها به آزمایشگاه ارسال شد ,سخنگوی سازمان حفظ نباتات کشور با اشاره به تعداد شترهای تلف شده در منطقه جاسک از فرستادن نمونه کبد این شترها به آزمایشگاه برای تعیین علت مرگ آنها خبر داد ,https://www.hamshahrionline.ir/news/503668/جزئیات-مرگ-شترهای-جاسک-نمونه-کبد-شترها-به-آزمایشگاه-ارسال-شد,5
علت نورهای آبی عجیب در برخی سواحل چیست ,یکی از پدیده‌های جالبی که در سواحل استان فوجیان چین رخ می‌دهد، پدیده‌ای موسوم به اشک‌های آبی است که طی آن نوعی جلبک دریایی سبب به وجود آمدن نورهای آبی رنگ در آب می‌شود ,https://www.hamshahrionline.ir/news/503583/علت-نورهای-آبی-عجیب-در-برخی-سواحل-چیست,7
در کدام استان‌های کشور باران می‌بارد ,کارشناس سازمان هواشناسی آخرین پیش‌بینی‌ها، از وضعیت جوی امروز و فردا سراسر کشور را تشریح کرد ,https://www.hamshahrionline.ir/news/503460/در-کدام-استان-های-کشور-باران-می-بارد,7
توصیه‌های یک دامپزشک در فصل زادآوری حیات وحش ,یک دامپزشک حیات وحش ضمن اشاره به اینکه در فصل بهار نوزادان حیات وحش متولد می‌شوند توصیه کرد که از لمس و جابه‌جایی نوزادان آن‌ها خودداری شود چرا که با این کار می‌توانیم به زندگی طبیعی آن‌ها پایان دهیم ,https://www.hamshahrionline.ir/news/503525/توصیه-های-یک-دامپزشک-در-فصل-زادآوری-حیات-وحش,7
هوای مطلوب در پایتخت ,شرکت کنترل کیفیت هوای تهران اعلام کرد امروز سه‌شنبه اردیبهشت ماه کیفیت هوای پایتخت قابل قبول است و پیش‌بینی می‌شود که در شرایط مطلوب باقی بماند ,https://www.hamshahrionline.ir/news/503503/هوای-مطلوب-در-پایتخت,17
فیلم کویر در مرکز ایران دریا شد ورود آب به تل شیطان پس از سال ,بعد از سال طی بارش‌های اخیر در کویر زواره محدوده تل شیطان به طول کیلومتر دریاچه طبیعی زیبایی به وجود آمده است ,https://www.hamshahrionline.ir/news/503552/فیلم-کویر-در-مرکز-ایران-دریا-شد-ورود-آب-به-تل-شیطان-پس-از,7
زمین در بهترین شرایط خود طی سال گذشته ,در روز جهانی زمین پاک و با توجه به همزمانی آن با همه‌گیری جهانی ویروس کرونا و لزوم رعایت فاصله‌گذاری اجتماعی و در خانه ماندن در سراسر جهان، عضو کرسی محیط زیست و امنیت ملی در شورای عالی امنیت ملی کشور گفت امسال که جهانیان پنجاهمین سالگرد روز جهانی زمین را جشن می‌گیرند کل زمین در بهترین شرایط خود طی نیم قرن اخیر قرار دارد ,https://www.hamshahrionline.ir/news/503395/زمین-در-بهترین-شرایط-خود-طی-۵۰-سال-گذشته,5
قصه‌های درختی ,درختان به عنوان عنصر پایدار فضای سبز شهری نقش مهمی درزندگی شهرنشینی دارند تصور زندگی بدون درخت و طراوت وصف ناشدنی آن سخت و دور از ذهن است ,https://www.hamshahrionline.ir/news/503223/قصه-های-درختی,5
متخصصان در روز جهانی زمین گردهم می‌آیند ,رییس انستیتوی محیط ‌زیست سازمان همکاری اقتصادی گفت دوشنبه دوم اردیبشهت ماه چند نفر از متخصصان تغییر اقلیم جهان به مناسبت پاک در قالب وبینار گردهم می‌آیند ,https://www.hamshahrionline.ir/news/503127/متخصصان-در-روز-جهانی-زمین-گردهم-می-آیند,7
کیفیت هوای تهران قابل قبول است ,هوای تهران امروز از کیفیت قابل قبول تنفسی برای همه گروه‌ها برخوردار است، اما آلاینده شاخص هوای پایتخت دی اکسید نیتروژن است ,https://www.hamshahrionline.ir/news/503063/کیفیت-هوای-تهران-قابل-قبول-است,17
هشدار سازمان هواشناسی نسبت متلاطم شدن دریا افزایش ارتفاع موج ,سازمان هواشناسی کشور با صدور هشداری زرد نسبت به متلاطم شدن دریا و افزایش ارتفاع موج تا ارتفاع حداکثر ۵متر خبر داد ,https://www.hamshahrionline.ir/news/503106/هشدار-سازمان-هواشناسی-نسبت-متلاطم-شدن-دریا-افزایش-ارتفاع-موج,7
بارش‌ها تا پایان هفته ادامه دارد کدام مناطق کاهش دما دارند ,مدیرکل پیش‌بینی و هشدار سریع سازمان هواشناسی با اشاره به این که بارش‌ها در کشور تا روزهای پایانی هفته ادامه دارد، گفت دمای هوا طی روزهای جمعه و شنبه و اردیبهشت در برخی مناطق کشور بین تا درجه کاهش پیدا می‌کند ,https://www.hamshahrionline.ir/news/503026/بارش-ها-تا-پایان-هفته-ادامه-دارد-کدام-مناطق-کاهش-دما-دارند,7
پاسخی به یک ادعای عجیب کرونا بر زلزله‌ها هم اثر گذاشته است ,روزهای اخیر خبری منتشر شد که در آن نشان داده شده بود دانشمندان در بلژیک، انگلستان و آمریکا گفته‌اند بعد از همه‌گیری کرونا و محدودشدن فعالیت‌های انسانی و صنعتی به دلیل فاصله‌گذاری اجتماعی در مناطق مختلف دنیا، تعداد زلزله‌های ثبت‌شده محدود شده است ,https://www.hamshahrionline.ir/news/502935/پاسخی-به-یک-ادعای-عجیب-کرونا-بر-زلزله-ها-هم-اثر-گذاشته-است,5
ورود دو سامانه بارشی جدید طی هفته ,مدیرکل پیش‌بینی و هشدار سریع سازمان هواشناسی از تداوم بارش‌ها و ورود دو سامانه بارشی طی روزهای آینده به کشور خبر داد ,https://www.hamshahrionline.ir/news/502653/ورود-دو-سامانه-بارشی-جدید-طی-هفته,7
حمایت میلیون یورویی برای احیای تالاب‌های بین‌المللی هامون ,دکتر احمدرضا لاهیجان زاده معاون محیط زیست دریایی و تالاب‌های سازمان حفاظت محیط زیست از حمایت میلیون یورویی اتحادیه اروپا و برنامه توسعه ملل متحد در احیای تالاب‌های بین‌المللی هامون خبر داد ,https://www.hamshahrionline.ir/news/502773/حمایت-۱۰-میلیون-یورویی-برای-احیای-تالاب-های-بین-المللی-هامون,7
امپراتوری پنگوئن‌ها در شهر کیپ‌تاون به دنبال شیوع کرونا ,کاهش رفت‌وآمد شهروندان در کیپ‌تاون، دومین شهر بزرگ آفریقای جنوبی، باعث شده است پنگوئن‌ها به خیابان‌های حومه این شهر بیایند ,https://www.hamshahrionline.ir/news/502791/امپراتوری-پنگوئن-ها-در-شهر-کیپ-تاون-به-دنبال-شیوع-کرونا,7
آلودگی شدید هوا در کی‌یِف ,آتش‌سوزی در اطراف نیروگاه هسته‌ای چرنوبیل و دیگر مناطق نزدیک به آن باعث شد که سطح آلودگی هوا در کی‌یِف، پایتخت اوکراین به بدترین وضعیت در بین شهرهای بزرگ جهان رسیده و ساکنان این شهر علاوه بر شیوع کروناویروس به دلیل آلودگی شدید هوا نیز مجبور به خانه‌نشینی شدند ,https://www.hamshahrionline.ir/news/502560/آلودگی-شدید-هوا-در-کی-یف,7
تهران نخستین ماه سال را بدون هوای ناسالم پشت سر گذاشت ,بر اساس گزارش شرکت کنترل کیفیت هوای تهران، طی روز گذشته پایتخت‌نشینان روز هوای پاک و روز هوای سالم تنفس کردند ,https://www.hamshahrionline.ir/news/502692/تهران-نخستین-ماه-سال-را-بدون-هوای-ناسالم-پشت-سر-گذاشت,17
ایران اولویت سازمان محیط‌زیست برای تکثیر در اسارت است ,مدیرکل دفتر حیات وحش سازمان حفاظت محیط‌زیست گفت کوشکی و دلبر یوزپلنگ نر و ماده‌ای که از پارک پردیسان به توران منتقل شدند، اولویت دوم این سازمان برای اجرای پروژه تکثیر در اسارت است، اولویت اول ما ایران ماده یوز جوان است ,https://www.hamshahrionline.ir/news/502822/ایران-اولویت-سازمان-محیط-زیست-برای-تکثیر-در-اسارت-است,7
